9.008813	-0.242810
9.009034	0.242815
9.997240	-0.054018
9.997839	0.054015
10.584794	-0.343950
10.584921	0.343940
10.754394	-0.011757
10.756119	0.011744
11.215878	-0.000049
11.306381	0.000034
11.461400	-0.184422
11.461527	0.184413
11.570129	-0.000009
11.847201	-0.000005
12.094887	-0.001137
12.105292	-0.210957
12.105453	0.210951
12.107625	0.001109
12.172200	-0.000001
12.430513	-0.000012
12.602552	-0.000005
12.615831	-0.227669
12.616061	0.227640
12.868581	-0.036774
12.869036	0.036774
12.873195	-0.000003
13.181290	-0.000006
13.361883	-0.000151
13.412452	0.000128
13.569839	-0.082294
13.570151	0.082284
13.605029	-0.093992
13.605402	0.093983
13.662284	-0.000002
13.898610	-0.000021
14.189950	0.000015
14.191886	-0.618089
14.191953	0.618080
14.217176	-0.003086
14.221267	0.003090
14.362863	-0.008674
14.364755	0.008665
14.570626	-0.000029
14.688911	-0.000004
14.829419	-0.000054
14.913186	0.000028
14.928037	-0.000002
14.979360	-0.073539
14.979619	0.073537
15.068884	-0.125953
15.069097	0.125943
15.174165	0.000009
15.199679	-0.000006
15.445211	0.000000
15.500707	-0.000355
15.521992	0.000334
15.705035	-0.001419
15.712396	-0.505953
15.712461	0.505944
15.715810	0.001418
15.764093	0.000028
15.769024	-0.000010
15.955169	-0.000005
16.042143	-0.000037
16.206366	0.000030
16.210171	-0.000002
16.223068	-0.231850
16.223320	0.231848
16.332541	-0.015420
16.333372	0.015410
16.472292	0.000013
16.476791	-0.203452
16.476898	0.203441
16.716579	-0.000055
16.773945	0.000006
16.781876	0.000036
16.973848	-0.000082
16.991371	-0.000004
17.019932	0.000074
17.177273	-0.088630
17.177532	0.088614
17.212837	-0.097751
17.213129	0.097707
17.220709	-0.000003
17.268625	-0.000015
17.498461	0.000009
17.627651	-0.001653
17.632492	0.001642
17.785133	-0.000006
17.798981	-0.528574
17.799061	0.528557
17.825651	-0.004515
17.829079	0.004489
17.893829	-0.000017
17.971745	-0.010291
17.973234	0.010288
18.018473	0.000000
18.182484	-0.000024
18.232592	-0.000001
18.294174	0.000021
18.443501	-0.000086
18.520952	0.000078
18.529633	-0.000002
18.586639	-0.126011
18.586781	0.125993
18.676569	-0.286307
18.676664	0.286298
18.778936	-0.000003
18.795574	0.000007
18.859896	-0.000172
18.882231	0.000161
19.043528	-0.000007
19.070055	-0.000006
19.110096	-0.000413
19.129320	0.000406
19.244793	0.000014
19.314547	-0.001170
19.319424	-0.559778
19.319485	0.559759
19.324080	0.001162
19.356016	-0.000029
19.377371	-0.000018
19.557060	0.000011
19.653933	-0.000025
19.807671	0.000001
19.810617	0.000011
19.830303	-0.629362
19.830383	0.629357
19.939966	-0.031121
19.940372	0.031108
20.034389	-0.000031
20.071461	-0.000016
20.084129	-0.053131
20.084394	0.053102
20.092058	0.000013
20.260336	-0.000001
20.326868	-0.000142
20.367489	0.000008
20.388298	0.000142
20.585287	-0.000143
20.594995	-0.000012
20.627640	0.000122
20.784281	-0.315384
20.784378	0.315380
20.819693	0.000005
20.820272	-0.564971
20.820326	0.564979
20.875113	-0.000015
21.098619	-0.000002
21.175827	-0.000009
21.235672	-0.002726
21.239662	0.002716
21.274296	0.000001
21.379385	0.000007
21.405767	-0.162982
21.406069	0.162973
21.433834	-0.004809
21.436827	0.004795
21.502577	-0.000007
21.580379	-0.023298
21.581409	0.023279
21.622639	-0.000000
21.793619	-0.000012
21.832874	-0.000011
21.899748	0.000001
22.057066	-0.000100
22.127808	0.000063
22.131039	-0.000006
22.193638	-0.181692
22.193754	0.181674
22.284039	-0.044171
22.284559	0.044162
22.302776	-0.000005
22.383743	-0.000002
22.392160	-0.000012
22.468079	-0.000241
22.488819	0.000227
22.641310	0.000001
22.676003	-0.000006
22.719591	-0.000396
22.736542	0.000388
22.846169	-0.000016
22.924522	-0.001727
22.926270	-0.115307
22.926577	0.115302
22.932325	0.001717
22.947672	-0.000057
22.985390	-0.000010
23.159674	0.000005
23.265535	-0.000036
23.404840	-0.000004
23.414785	0.000019
23.437141	-0.264537
23.437334	0.264509
23.546913	-0.013923
23.547766	0.013910
23.642393	-0.000018
23.670734	-0.000010
23.691822	-0.074619
23.692158	0.074612
23.697489	0.000005
23.862957	0.000000
23.936970	-0.000060
23.961367	-0.000001
23.994419	0.000045
24.196785	-0.000158
24.198912	-0.000009
24.234888	0.000143
24.391483	-0.096342
24.391762	0.096334
24.418177	0.000001
24.427385	-0.272789
24.427513	0.272786
24.481991	-0.000012
24.699030	0.000014
24.782598	0.000004
24.842768	-0.001926
24.846487	0.001918
24.878340	-0.000019
24.974274	0.000005
25.012810	-0.142590
25.013081	0.142592
25.041605	-0.004574
25.044445	0.004564
25.111490	-0.000023
25.188540	-0.020814
25.189314	0.020806
25.227165	0.000005
25.404699	-0.000021
25.433075	0.000008
25.504892	0.000006
25.670197	-0.000096
25.732742	0.000001
25.735249	0.000078
25.800747	-0.315745
25.800800	0.315742
25.891479	-0.142993
25.891680	0.142982
25.908257	-0.000005
25.988213	0.000011
25.988855	0.000003
26.076344	-0.000252
26.095148	0.000236
26.240078	0.000007
26.281918	0.000000
26.328850	-0.000323
26.344009	0.000310
26.447910	-0.000001
26.533157	-0.101678
26.533365	-0.001989
26.533468	0.101673
26.540657	0.001972
26.541170	0.000053
26.593622	-0.000009
26.761736	-0.000006
26.877687	-0.000028
27.002687	0.000005
27.019617	0.000015
27.044182	-0.097797
27.044672	0.097799
27.154341	-0.081620
27.154547	0.081614
27.250687	-0.000029
27.270445	-0.000017
27.299307	-0.382208
27.299358	0.382203
27.303150	0.000019
27.466148	-0.000001
27.547070	-0.000137
27.555485	0.000024
27.600639	0.000134
27.803070	-0.000013
27.807785	-0.000169
27.842970	0.000154
27.997971	-0.061340
27.998409	0.061325
28.017252	-0.000003
28.034700	-0.268402
28.034805	0.268390
28.089039	-0.000011
28.299530	0.000008
28.389940	-0.000006
28.450077	-0.001519
28.453812	0.001492
28.482416	0.000003
28.569691	-0.000006
28.619846	-0.162904
28.620129	0.162887
28.649794	-0.005382
28.651627	0.005369
28.720303	-0.000022
28.796658	-0.018353
28.797541	0.018343
28.831177	0.000021
29.016302	-0.000038
29.033564	-0.000002
29.110411	0.000030
29.282873	-0.000124
29.334522	-0.000015
29.342367	0.000104
29.407839	-0.352119
29.407896	0.352114
29.498810	-0.174634
29.498940	0.174620
29.513876	-0.000006
29.584990	-0.000003
29.594374	-0.000006
29.684874	-0.000330
29.701931	0.000319
29.838154	-0.000005
29.888109	-0.000007
29.937765	-0.000608
29.951584	0.000593
30.049524	-0.000003
30.133249	0.000019
30.140129	-0.276101
30.140255	0.276089
30.142397	-0.001909
30.148666	0.001894
30.202312	-0.000001
30.364243	0.000001
30.489403	-0.000011
30.600744	-0.000007
30.623720	-0.000004
30.650610	-0.224073
30.650852	0.224048
30.761217	-0.018461
30.762030	0.018455
30.858686	-0.000027
30.870098	0.000012
30.906933	-0.041181
30.907293	0.041170
30.908701	0.000015
31.069212	-0.000004
31.149403	-0.000022
31.156918	-0.000067
31.206955	0.000044
31.407116	0.000001
31.418629	-0.000223
31.449680	0.000199
31.605286	-0.106097
31.605577	0.106092
31.616440	-0.000002
31.641350	-0.044710
31.641886	0.044706
31.696609	-0.000005
31.900337	-0.000004
31.997177	0.000007
32.057545	-0.002875
32.060596	0.002866
32.086449	-0.000022
32.165295	-0.000000
32.226643	-0.259649
32.226822	0.259641
32.258011	-0.007920
32.259525	0.007913
32.329185	-0.000020
32.404701	-0.030205
32.405331	0.030191
32.435379	0.000008
32.627460	-0.000059
32.633884	0.000003
32.715969	0.000044
32.895912	-0.000117
32.936722	0.000001
32.949734	0.000107
33.014740	-0.019492
33.015644	0.019476
33.106003	-0.123838
33.106194	0.123833
33.119316	-0.000003
33.181419	0.000009
33.200069	-0.000013
33.292324	-0.000234
33.308350	0.000222
33.437511	0.000005
33.493999	-0.000007
33.546623	-0.000417
33.558632	0.000397
33.651257	0.000000
33.726574	-0.000019
33.747101	-0.196006
33.747276	0.195998
33.751266	-0.003190
33.756142	0.003185
33.810921	-0.000003
33.966953	-0.000006
34.101570	-0.000061
34.198643	-0.000006
34.227795	0.000036
34.257587	-0.260860
34.257801	0.260853
34.368576	-0.100644
34.368725	0.100633
34.466751	-0.000054
34.470524	-0.000004
34.514172	-0.080031
34.514404	0.080017
34.514404	0.000036
34.672459	0.000005
34.743629	-0.000006
34.766865	-0.000106
34.813175	0.000104
35.011288	-0.000005
35.029243	-0.000245
35.057472	0.000235
35.212017	-0.407011
35.212078	0.407004
35.215557	0.000002
35.248909	-0.198534
35.249092	0.198515
35.303841	-0.000017
35.501125	0.000009
35.603954	-0.000021
35.664700	-0.000805
35.667595	0.000795
35.690525	0.000006
35.760887	-0.000004
35.833649	-0.474202
35.833717	0.474196
35.865246	-0.005912
35.866966	0.005897
35.937885	-0.000011
36.013157	-0.220763
36.013233	0.220756
36.039566	-0.000011
36.234577	0.000001
36.238728	-0.000058
36.321468	0.000053
36.508137	-0.000144
36.538914	-0.000006
36.557152	0.000130
36.621452	-0.110295
36.621582	0.110283
36.713253	-0.389596
36.713322	0.389582
36.724972	-0.000004
36.778461	-0.000003
36.805878	-0.000006
36.899860	-0.000313
36.914913	0.000294
37.036301	0.000000
37.099976	-0.000006
37.154972	-0.000408
