-29.057442	0.999728	0.999728
-26.558903	0.999889	0.999889
-24.061043	0.999950	0.999950
-21.563461	0.999891	0.999891
-19.066004	0.528997	0.528997
-16.568819	0.889687	0.889687
-15.247816	0.318674	0.318674
-14.072536	2.527159	0.395701
-13.698006	1.240740	0.805970
-12.751507	0.319913	0.319913
-11.577147	2.514415	0.397707
-11.201454	1.242820	0.804622
-10.256805	0.061023	0.061023
-9.082777	4.259734	0.234756
-9.011134	3.091196	0.323499
-8.705955	1.121414	0.891731
-7.762585	0.110355	0.110355
-6.704677	0.609821	0.609821
-6.587931	4.284927	0.233376
-6.516737	3.085991	0.324045
-6.211675	1.116570	0.895600
-5.270257	0.125394	0.125394
-4.219098	0.462822	0.462822
-4.087288	2.284254	0.437780
-4.026284	1.201748	0.832121
-3.886935	5.608981	0.178285
-3.719473	0.148920	0.148920
-2.780180	6.358769	0.157263
-2.640300	0.201014	0.201014
-1.750839	0.176074	0.176074
-1.572045	4.687855	0.213317
-1.540564	1.098650	0.910208
-1.392986	5.757988	0.173672
-1.230848	0.156896	0.156896
-0.297265	1.848250	0.541052
-0.150789	2.132515	0.468930
0.119935	0.420183	0.420183
0.697258	0.053278	0.053278
0.939839	11.209028	0.089214
0.952763	1.023856	0.976700
1.097631	2.125005	0.470587
1.245955	1.945599	0.513981
1.561143	0.022978	0.022978
2.174374	10.147155	0.098550
2.188464	1.868254	0.535259
2.331446	1.593725	0.627461
2.598571	0.222393	0.222393
3.024295	2.911029	0.343521
3.118973	0.326851	0.326851
3.394583	0.993765	0.993765
3.484667	1.510921	0.661848
3.574188	2.164480	0.462005
3.709449	0.321120	0.321120
4.002216	4.140702	0.241505
4.096230	0.442264	0.442264
4.485513	0.205369	0.205369
4.657679	2.555307	0.391342
4.693036	0.494443	0.494443
4.783385	4.962353	0.201517
4.828058	1.530695	0.653298
5.049738	0.282573	0.282573
5.389064	3.130214	0.319467
5.484948	0.196682	0.196682
5.785087	0.771791	0.771791
5.844119	5.116404	0.195450
5.889679	0.168702	0.168702
6.122784	3.465849	0.288530
6.162109	0.445884	0.445884
6.298405	0.852395	0.852395
6.359177	5.204131	0.192155
6.410978	0.118058	0.118058
6.680561	4.773646	0.209483
6.712388	2.056466	0.486271
6.864316	0.062826	0.062826
7.176752	1.290611	0.774827
7.196381	4.211903	0.237422
7.221714	0.692479	0.692479
7.328416	2.036520	0.491034
7.402305	1.330705	0.751481
7.552781	1.728030	0.578694
7.753020	0.226449	0.226449
8.099039	1.298483	0.770129
8.177395	1.115723	0.896280
8.279139	0.976939	0.976939
8.392656	0.652162	0.652162
8.503556	1.773504	0.563856
8.575881	1.733604	0.576833
8.704149	0.072265	0.072265
8.926516	10.395134	0.096199
8.942585	0.642500	0.642500
9.109629	1.716143	0.582702
9.216954	0.131272	0.131272
9.401140	3.135408	0.318938
9.425319	2.356526	0.424353
9.501128	0.784556	0.784556
9.679775	0.049569	0.049569
9.819934	21.274124	0.047005
9.826881	0.762656	0.762656
9.974684	1.710147	0.584745
10.087406	0.322248	0.322248
10.280178	3.573966	0.279801
10.342299	0.081108	0.081108
10.564315	9.605180	0.104110
10.582322	0.398114	0.398114
10.755285	2.072960	0.482402
10.824144	0.054765	0.054765
10.966887	33.390629	0.029949
10.974704	0.603559	0.603559
11.235727	0.804166	0.804166
11.393270	0.624254	0.624254
11.519961	0.919015	0.919015
11.599049	3.127301	0.319765
11.671731	0.184970	0.184970
11.899031	4.103253	0.243709
11.941074	0.062881	0.062881
12.113590	18.442636	0.054222
12.124438	0.291599	0.291599
12.324505	1.278113	0.782404
12.382844	1.550380	0.645003
12.457408	1.267048	0.789236
12.573010	0.180117	0.180117
12.719484	11.337804	0.088201
12.745867	0.572108	0.572108
13.044986	0.328359	0.328359
13.216114	3.212369	0.311297
13.272305	0.504734	0.504734
13.452813	0.513733	0.513733
13.543921	4.144114	0.241306
13.590727	0.949294	0.949294
13.784694	0.283262	0.283262
13.968825	0.830063	0.830063
14.020983	2.575016	0.388347
