-10.313707	1.547054	1.418627	2.034327	2.292422	-2.445384
-7.821557	1.556624	1.424129	2.019225	4.880660	-2.443583
-5.332149	1.569431	1.430877	1.999668	7.460907	-2.440748
-3.151834	1.388392	1.097164	2.514448	1.756079	1.960821
-2.874339	1.782190	1.612411	1.605403	2.302448	-1.900013
-2.844966	1.549466	1.508422	1.942118	9.376348	-2.391418
-0.673131	1.450245	1.077236	2.472525	4.304171	1.952497
-0.397972	1.876809	1.484797	1.638409	6.303695	-1.992151
-0.363803	1.504734	1.664064	1.831202	10.403834	-2.278553
-0.316345	1.573645	1.451291	1.975070	1.503230	1.662264
0.930618	1.489637	1.347306	2.163061	1.584464	-1.569730
1.794047	1.523045	1.072869	2.404075	6.795447	1.935790
1.949541	1.975530	1.579592	1.444881	1.376463	1.369296
2.064322	2.010317	1.386578	1.603090	9.221488	-2.004075
2.110555	1.483186	1.766166	1.750630	12.219379	-2.216875
2.166401	1.433697	1.658749	1.907542	3.951639	1.640766
2.412675	1.915231	1.983637	1.101131	1.223902	-1.264345
3.389706	1.547544	1.374502	2.077957	4.546586	-1.575676
3.676900	2.145643	1.962289	0.892062	1.076684	1.052257
4.201838	1.663177	1.125011	2.211804	8.648603	1.832944
4.387337	2.142137	1.522812	1.335046	4.026094	1.262002
4.454924	2.077916	1.595427	1.326648	8.213242	-1.568451
4.573837	1.564069	1.641596	1.794324	16.114149	-2.243793
4.607698	1.352358	1.895701	1.751932	6.357046	1.452689
4.845078	2.087159	1.979838	0.932997	3.457745	-1.040501
4.854918	2.282893	2.283614	0.433480	1.159770	0.578997
5.151584	1.790034	1.391876	1.818093	2.411052	-0.641266
5.186664	1.467535	1.311917	2.220540	2.095909	0.647489
5.474817	2.244341	2.243065	0.512584	0.973450	-0.546116
5.556417	2.169248	2.812321	0.018433	0.863417	0.485885
5.714035	1.678496	1.519351	1.802151	6.754764	-1.349285
6.084394	2.435080	1.708754	0.856163	3.228301	0.795123
6.141762	2.172253	1.474314	1.353426	2.421472	0.605032
6.387600	1.506618	2.630826	0.862554	2.572751	0.358201
6.576058	1.701821	1.370069	1.928097	8.437860	1.269854
6.610771	2.174577	2.496564	0.328856	1.298890	0.040046
6.859802	2.159293	1.483259	1.357432	8.861768	-1.201839
6.982882	1.544877	1.371201	2.083914	6.654417	-0.074382
7.004384	1.996442	1.594103	1.409445	5.944319	0.554798
7.077994	1.602487	1.525167	1.872350	17.859257	-2.084542
7.177855	1.416376	1.718725	1.864891	7.662436	1.366320
7.253809	1.670467	2.331068	0.998460	2.168232	0.114288
7.470783	1.758482	1.743109	1.498401	4.919715	-0.412971
7.500432	1.566188	1.709209	1.724600	6.263904	-0.759842
7.541120	2.084921	2.215195	0.699877	3.214328	0.656765
7.729167	1.313718	1.088316	2.597962	4.535638	0.515043
7.865231	1.580322	1.704932	1.714738	2.413455	-0.257861
8.055365	2.230520	2.755095	0.014378	3.465752	0.484143
8.309678	1.606750	1.375064	2.018177	8.505731	-1.302349
8.312311	1.840402	2.067832	1.091755	3.394145	-0.465511
8.425458	1.519858	1.423217	2.056916	4.375825	-0.016451
8.699248	2.206628	1.826733	0.966631	5.354061	0.846678
8.974279	1.296337	1.120745	2.582908	5.625634	0.156446
9.121948	2.324753	2.296882	0.378353	3.584463	-0.010606
9.139515	2.061521	1.111298	1.827173	9.682645	0.992227
9.172722	1.651730	1.688673	1.659589	8.837376	1.091540
9.275152	1.838641	1.799099	1.362253	9.180167	-0.508762
9.462000	1.858074	1.756801	1.385117	6.159359	-0.344053
9.516238	1.419331	1.699989	1.880669	9.919601	-0.420193
9.592558	1.466074	1.661744	1.872172	19.802853	-2.117018
