-27.310221	54.393642	1.490217	1.381971	2.127783	3.246367
-23.708984	67.989700	1.493697	1.384200	2.122133	5.185464
-20.106827	82.999161	1.497867	1.386798	2.115344	7.123558
-16.505072	114.204330	1.503062	1.389928	2.106994	9.059947
-14.012445	42.511471	1.293953	1.065906	2.640142	2.263679
-12.905720	157.191803	1.510662	1.393095	2.096223	10.992160
-12.560869	44.360001	1.682688	1.641953	1.675356	2.076007
-10.413567	55.266098	1.304659	1.067923	2.627425	4.199167
-9.307744	179.141632	1.522544	1.396226	2.081213	12.913867
-8.961164	58.333740	1.687050	1.648893	1.664038	4.015527
-8.038195	36.129002	1.519973	1.388044	2.091998	1.760546
-6.816792	71.742928	1.315176	1.074823	2.609998	6.129740
-5.832419	54.934330	1.473155	1.344793	2.182056	3.681340
-5.690539	182.364685	1.503624	1.371199	2.125177	12.752674
-5.364213	76.874901	1.693023	1.658996	1.647977	5.951967
-4.442947	48.623299	1.546568	1.380570	2.072856	3.691992
-3.226013	104.305649	1.328452	1.088276	2.583271	8.047003
-3.134769	31.211205	1.734141	1.719128	1.546724	1.340568
-2.287704	99.823059	1.536129	1.389423	2.074450	7.562352
-2.045435	183.908829	1.471679	1.334976	2.193336	12.721388
-1.949086	30.088375	1.908005	1.874933	1.217047	1.262768
-1.771688	112.767357	1.677427	1.703745	1.618819	7.831423
-0.853597	66.099892	1.576725	1.381693	2.041575	5.609728
0.352392	139.028778	1.356266	1.118370	2.525362	9.869408
0.447185	45.075150	1.890149	1.615225	1.494627	3.188022
0.705155	29.657358	1.826359	2.147278	1.026358	1.078162
1.229509	139.148392	1.612976	1.433560	1.953460	10.056664
1.609228	204.466675	1.456490	1.306409	2.237099	14.014106
1.632381	44.268864	2.007015	1.804802	1.188182	3.330361
1.790994	144.388763	1.640834	1.825845	1.533317	9.300452
2.148984	30.231350	1.365777	1.119428	2.514779	1.184838
2.706601	71.996407	1.638976	1.475240	1.885778	5.120521
2.726180	60.659172	1.606810	1.497321	1.895859	3.591095
3.457785	19.518364	2.254800	2.273646	0.471554	0.750382
3.926503	154.845322	1.386898	1.153218	2.459884	11.513966
4.004106	63.941078	2.045878	1.562644	1.391474	4.963313
4.281524	43.624161	1.723981	2.336236	0.939772	2.911707
4.509004	22.221546	2.164096	2.087107	0.748799	0.802507
4.675603	127.369835	1.749883	1.517161	1.732951	10.411357
4.875639	29.476486	1.742934	1.446326	1.810740	1.214057
5.162335	60.954258	2.096806	1.842729	1.060461	5.015759
5.188065	7.808957	2.331715	2.661613	0.006671	0.583414
5.218614	236.911896	1.505102	1.340073	2.154831	16.536919
5.341983	150.916672	1.593864	1.966060	1.440073	10.436440
5.624819	54.152126	1.462842	1.284630	2.252512	3.469132
6.224926	50.761070	1.973020	1.312320	1.714656	3.732374
6.293217	28.095739	1.361059	1.276694	2.362253	2.095526
6.333845	116.789085	1.617126	1.400697	1.982168	8.558043
6.341269	19.092434	1.838337	2.010071	1.151587	1.511165
6.697789	18.764898	2.542177	2.246296	0.211527	1.368022
7.159828	18.269833	1.660342	2.714763	0.624889	1.583817
7.340381	18.897610	2.052279	2.171120	0.776600	1.882306
7.417037	19.633993	1.602843	1.664577	1.732577	1.805581
7.526766	173.825043	1.389463	1.163320	2.447216	12.952261
7.718010	78.262337	1.866462	1.535013	1.598516	5.973307
7.949292	52.378983	1.862235	1.539068	1.598689	2.730573
8.023347	48.761131	1.672360	2.252761	1.074880	4.283133
8.122108	94.402336	1.666858	1.674734	1.658404	8.404335
8.421974	30.408564	1.809120	1.879839	1.311035	2.446681
8.516969	103.248466	1.503131	1.386366	2.110500	9.629088
8.792788	17.220079	2.328542	2.668571	0.002879	2.519773
8.826385	100.902283	2.198442	1.547300	1.254255	7.680574
8.923080	151.668198	1.416363	2.005838	1.577794	10.868444
8.931999	203.043289	1.348599	1.427444	2.223936	15.352551
9.292418	39.545879	1.309676	1.237767	2.452549	4.855217
9.699598	52.664722	1.127847	1.042022	2.830121	5.038519
9.984810	131.303131	1.583090	1.349310	2.067591	10.444834
10.254914	57.865097	1.565322	1.421444	2.013239	4.303991
10.263552	65.111969	1.723091	1.516756	1.760144	4.060778
10.445893	28.692198	2.611926	2.016825	0.371241	2.879884
10.660732	14.117290	0.871273	0.781382	3.347344	3.186545
