-9.044270	1.233480	1.132274	1.634249	3.543469	-1.000000
-7.947324	1.237017	1.134372	1.628609	9.071895	-0.999999
-6.850604	1.241017	1.136708	1.622269	14.594886	-0.999998
-5.754378	1.245570	1.139325	1.615105	20.110722	-1.000001
-4.658996	1.250883	1.142287	1.606815	25.620237	-0.999996
-3.564327	1.257233	1.145615	1.597156	31.120394	-1.000001
-3.137537	1.102885	0.874945	2.022157	3.080953	0.999996
-2.470232	1.264912	1.149486	1.585602	36.593105	-0.999998
-2.044150	1.114107	0.876705	2.009195	8.584276	1.000001
-1.618033	1.431492	1.392372	1.176122	2.883978	-0.999996
-1.378064	1.274380	1.154111	1.571516	42.018841	-0.999991
-0.952581	1.130057	0.877085	1.992853	14.064441	0.999997
-0.525394	1.440552	1.396821	1.162628	8.391864	-0.999996
-0.287315	1.285851	1.160609	1.553538	47.373032	-0.999936
-0.262428	1.318024	1.201696	1.480273	2.802046	0.999996
0.136297	1.147128	0.880834	1.972044	19.501631	0.999987
0.564825	1.454401	1.400602	1.144995	13.884722	-0.999940
0.800762	1.299898	1.171463	1.528639	52.445160	-0.998719
0.826514	1.343125	1.197118	1.459745	8.311435	0.999131
1.223398	1.164578	0.891593	1.943821	24.863539	0.999851
1.650886	1.479015	1.400740	1.120237	19.327900	-0.999329
1.874793	1.310371	1.177921	1.511718	46.360741	-0.940231
1.879483	1.649665	1.235824	1.114510	7.544936	0.941955
1.927739	1.236716	1.490887	1.272393	9.886574	0.999328
1.943809	1.193975	1.076125	1.729900	12.213876	-0.999580
2.303442	1.185532	0.912442	1.902014	30.055544	0.998788
2.728889	1.540307	1.380619	1.079062	24.514790	-0.993904
2.933969	1.317122	1.198164	1.484715	42.482796	-0.987684
2.941679	1.857640	1.078596	1.063762	12.087751	0.980326
3.013523	1.279976	1.602097	1.117921	12.615182	0.610996
3.020939	1.545231	1.667510	0.787240	4.689955	-0.602485
3.068516	1.215318	1.088882	1.695806	26.397411	-0.997494
3.346080	1.668306	1.895463	0.436223	2.492675	0.986512
3.369272	1.220223	0.955628	1.824151	34.647541	0.989411
3.780307	1.692381	1.325322	0.982294	28.326086	-0.926230
3.964565	1.382002	1.248934	1.369067	37.208492	-0.891171
3.970925	2.019221	1.117819	0.862960	15.489380	0.613398
4.060200	1.415502	1.577243	1.007245	17.241737	0.315032
4.110300	1.582536	1.745291	0.672165	10.177094	0.067570
4.117178	1.772734	2.024625	0.202634	4.819361	0.758764
4.216172	1.239015	1.100472	1.660513	38.819019	-0.989430
4.380977	1.311725	1.061354	1.626931	34.483803	0.880627
4.389287	1.501908	2.169750	0.328339	7.153891	0.769890
4.696095	1.922519	1.208455	0.869025	23.173738	-0.424416
4.826589	1.241647	1.089150	1.669205	16.783756	0.540812
4.889036	2.046768	1.466020	0.487206	11.120660	-0.085806
4.973608	1.475869	1.952425	0.571712	12.574389	-0.089144
4.987676	1.301973	1.209569	1.488469	24.461039	-0.242505
5.042253	1.351217	1.567590	1.081189	25.247725	0.128443
5.220072	1.756572	1.954805	0.288623	10.840279	0.293604
5.230653	1.501539	1.867380	0.631081	14.354136	0.039890
5.264956	1.338846	1.301309	1.359843	15.353202	-0.382782
5.371739	1.291086	1.163918	1.544995	51.122322	-0.386933
